Date;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS
2020-02-08 13:31:42;1.87314;0.054711;90.9221;26.8924;233.631;121.331
2020-02-08 13:31:43;1.86916;0.054711;91.63;26.9016;233.071;121.337
2020-02-08 13:31:45;2.9345;0.382638;90.8612;26.8961;227.096;121.664
2020-02-08 13:31:46;2.71685;0.054711;90.9518;26.8968;229.92;121.337
2020-02-08 13:31:47;2.32621;0.382638;91.0317;26.8998;229.632;121.0
2020-02-08 13:31:48;2.35647;0.054711;91.4841;26.8989;234.154;121.664
2020-02-08 13:31:49;2.54302;-0.273216;91.2924;26.8983;237.438;121.0
2020-02-08 13:31:50;1.17905;-0.273216;90.973;26.8965;212.71;121.664
2020-02-08 13:31:51;2.12139;0.054711;90.9835;26.8941;231.748;121.337
2020-02-08 13:31:52;2.36979;0.054711;90.8981;26.8963;223.551;121.0
2020-02-08 13:31:53;1.90811;0.054711;90.9675;26.8963;229.721;121.664
2020-02-08 13:31:54;1.94538;0.382638;91.1058;26.8994;227.809;122.0
2020-02-08 13:31:55;2.17024;0.054711;90.9522;26.8975;236.404;121.337
2020-02-08 13:31:56;1.88012;0.382638;90.9248;26.9014;228.693;121.0
2020-02-08 13:31:57;1.91311;0.054711;90.9024;26.8967;228.367;121.664
2020-02-08 13:31:58;2.8069;-0.273216;90.7676;26.8967;233.06;121.337
2020-02-08 13:32:00;1.4851;0.054711;91.0784;26.8963;217.373;121.664
2020-02-08 13:32:01;1.86499;0.054711;90.8502;26.8919;231.72;121.337
2020-02-08 13:32:02;1.73478;0.054711;91.0369;26.8934;229.611;121.664
2020-02-08 13:32:03;1.33767;0.382638;91.0965;26.8991;216.347;122.0
2020-02-08 13:32:04;2.64369;0.382638;90.9954;26.8946;227.199;121.337
2020-02-08 13:32:05;2.07008;0.054711;90.9443;26.8946;229.411;121.664
2020-02-08 13:32:06;1.62458;0.054711;90.9069;26.9006;217.402;122.0
2020-02-08 13:32:07;1.87632;0.382638;90.9202;26.9047;219.911;122.0
2020-02-08 13:32:08;1.99206;0.710565;90.916;26.904;228.684;121.337
2020-02-08 13:32:09;1.85799;0.054711;90.9754;26.895;240.172;121.0
2020-02-08 13:32:10;2.21462;0.054711;90.7667;26.9007;239.669;121.664
2020-02-08 13:32:11;1.97256;0.054711;91.0284;26.91;227.234;121.337
2020-02-08 13:32:12;2.08963;0.054711;90.8792;26.9014;231.617;121.0
2020-02-08 13:32:13;2.39032;0.054711;91.0317;26.9014;240.337;121.664
2020-02-08 13:32:15;2.3898;0.054711;90.7115;26.9014;215.654;122.0
2020-02-08 13:32:16;2.4305;0.054711;90.6442;26.9005;237.831;121.337
2020-02-08 13:32:17;2.49241;0.054711;90.849;26.9031;232.057;121.664
2020-02-08 13:32:18;2.5644;0.054711;90.7042;26.8983;234.251;122.0
2020-02-08 13:32:19;2.92341;0.054711;90.6392;26.9145;225.182;121.337
2020-02-08 13:32:20;2.86705;0.054711;90.7799;26.9075;221.042;121.0
2020-02-08 13:32:21;3.12412;0.054711;90.9032;26.9053;246.417;121.664
2020-02-08 13:32:22;2.85834;0.054711;91.2132;26.9074;203.03;122.0
2020-02-08 13:32:23;2.93701;0.382638;90.8696;26.9046;230.016;121.337
2020-02-08 13:32:24;2.23631;0.054711;91.2039;26.9048;234.756;121.664
2020-02-08 13:32:25;2.72595;0.054711;90.8385;26.9048;228.556;121.337
2020-02-08 13:32:26;2.68889;0.054711;90.9612;26.9074;220.586;121.664
2020-02-08 13:32:27;2.86649;0.054711;91.1996;26.9024;236.988;121.337
2020-02-08 13:32:28;2.46936;-0.273216;90.9077;26.9071;218.249;120.337
2020-02-08 13:32:29;2.07838;0.054711;91.51;26.9142;224.596;121.331
2020-02-08 13:32:30;2.92597;0.054711;90.889;26.9124;231.115;121.337
2020-02-08 13:32:31;2.99375;0.382638;91.4119;26.9048;229.115;121.664
2020-02-08 13:32:32;2.3909;-0.601143;91.235;26.918;217.926;121.337
2020-02-08 13:32:34;2.47058;0.054711;91.0214;26.9081;202.837;121.0
2020-02-08 13:32:35;2.55831;0.054711;91.0664;26.9081;242.95;121.664
2020-02-08 13:32:36;2.75913;0.054711;90.933;26.9068;228.949;121.337
2020-02-08 13:32:37;2.77939;0.054711;91.2998;26.9158;231.476;121.0
2020-02-08 13:32:38;2.0381;0.054711;91.2532;26.9178;218.377;121.0
2020-02-08 13:32:39;2.70161;0.054711;91.3651;26.9136;232.799;121.664
2020-02-08 13:32:40;2.15896;0.054711;91.3932;26.8976;239.288;121.337
2020-02-08 13:32:41;1.73863;0.054711;91.2958;26.9129;220.224;121.664
2020-02-08 13:32:42;2.70441;0.382638;91.235;26.9134;241.115;122.0
2020-02-08 13:32:43;1.59595;0.382638;90.9557;26.9134;211.16;122.0
2020-02-08 13:32:44;2.05692;0.054711;91.223;26.9002;250.147;122.0
2020-02-08 13:32:45;1.47197;0.382638;91.1348;26.9135;205.508;121.337
2020-02-08 13:32:46;1.82531;0.054711;91.4152;26.9196;225.896;121.664
2020-02-08 13:32:47;2.30097;0.382638;91.417;26.9052;220.772;121.337
2020-02-08 13:32:48;1.9125;-0.273216;91.3152;26.9108;215.896;121.0
2020-02-08 13:32:50;1.82034;0.054711;91.3158;26.9038;229.138;121.664
2020-02-08 13:32:51;1.59955;-0.601143;91.3117;26.9172;214.144;121.337
2020-02-08 13:32:52;1.94797;0.054711;91.4821;26.9143;230.532;121.664
2020-02-08 13:32:53;1.94793;0.382638;91.1985;26.9109;225.553;122.0
2020-02-08 13:32:54;3.0301;-0.273216;91.236;26.9201;239.733;121.664
2020-02-08 13:32:55;2.24507;-0.273216;91.5756;26.9201;224.908;122.0
2020-02-08 13:32:56;2.74998;0.382638;91.495;26.9187;230.613;121.337
2020-02-08 13:32:57;0.975812;0.054711;91.2401;26.923;211.851;121.664
2020-02-08 13:32:58;3.03718;0.710565;91.4555;26.9209;251.759;121.337
2020-02-08 13:32:59;2.61361;0.382638;91.3885;26.9132;227.389;121.664
2020-02-08 13:33:00;2.34423;0.054711;91.5052;26.9129;229.01;121.337
2020-02-08 13:33:01;2.78643;0.054711;91.4046;26.9233;251.906;121.664
2020-02-08 13:33:02;2.4931;0.054711;91.5538;26.9246;227.731;121.337
2020-02-08 13:33:03;2.70083;0.382638;91.3783;26.9113;212.41;121.664
2020-02-08 13:33:05;2.53768;0.054711;91.3008;26.9191;228.164;122.0
2020-02-08 13:33:06;2.70616;0.382638;91.4629;26.9191;235.402;122.0
2020-02-08 13:33:07;1.02491;0.382638;91.4129;26.9191;213.16;122.0
2020-02-08 13:33:08;2.70855;0.382638;90.9494;26.9053;218.326;122.0
2020-02-08 13:33:09;2.02131;0.054711;90.9277;26.9183;227.704;122.0
2020-02-08 13:33:10;2.72938;0.054711;91.4436;26.9244;228.804;122.0
2020-02-08 13:33:11;3.14693;0.054711;91.3074;26.9217;248.606;121.337
2020-02-08 13:33:12;2.72675;0.054711;91.0905;26.9166;226.503;121.664
2020-02-08 13:33:13;2.57339;0.054711;91.4028;26.9142;223.513;122.0
2020-02-08 13:33:14;2.57636;0.382638;91.3484;26.9158;231.235;120.677
2020-02-08 13:33:15;2.74848;0.382638;91.3631;26.9226;229.531;120.664
2020-02-08 13:33:16;2.60732;0.382638;90.9595;26.9226;224.354;121.664
2020-02-08 13:33:17;2.41819;0.054711;91.2295;26.9202;213.19;121.337
2020-02-08 13:33:18;2.51937;0.054711;91.5354;26.9176;242.975;121.0
2020-02-08 13:33:19;1.68277;0.054711;91.112;26.9264;216.167;121.664
2020-02-08 13:33:20;2.42472;0.382638;90.7997;26.9181;219.105;121.337
2020-02-08 13:33:21;2.5966;0.054711;90.9195;26.9383;227.897;121.664
2020-02-08 13:33:23;2.47715;0.382638;90.7841;26.9216;206.982;121.337
2020-02-08 13:33:24;2.38098;0.382638;90.7968;26.9239;229.704;121.664
2020-02-08 13:33:25;2.88817;0.382638;90.8545;26.9239;245.266;122.0
2020-02-08 13:33:26;2.45524;0.054711;90.7343;26.9234;222.12;122.0
2020-02-08 13:33:27;1.34165;0.054711;90.825;26.9267;207.65;121.337
2020-02-08 13:33:28;2.48144;0.054711;90.9473;26.9181;231.407;122.0
2020-02-08 13:33:29;2.54047;0.382638;90.8785;26.9263;220.376;122.0
2020-02-08 13:33:30;2.76375;0.054711;90.7021;26.9359;233.333;121.337
2020-02-08 13:33:31;2.91244;-0.273216;90.8235;26.932;229.178;121.664
2020-02-08 13:33:32;3.09434;-0.273216;90.7756;26.932;240.744;122.0
2020-02-08 13:33:33;2.17882;0.054711;90.7825;26.9326;229.389;122.0
2020-02-08 13:33:34;1.23783;0.054711;90.7176;26.9219;216.347;122.0
2020-02-08 13:33:35;2.41699;0.382638;90.8297;26.9339;235.139;121.337
2020-02-08 13:33:36;2.4387;0.054711;90.7148;26.9242;236.332;121.664
2020-02-08 13:33:37;2.77221;0.054711;90.8417;26.9391;233.567;122.664
2020-02-08 13:33:38;2.75048;0.054711;90.6822;26.9314;232.613;121.677
2020-02-08 13:33:39;2.7201;0.382638;90.9424;26.9269;229.316;121.0
2020-02-08 13:33:41;2.7082;0.382638;90.7954;26.9419;226.013;121.0
2020-02-08 13:33:42;2.69329;0.382638;90.7835;26.9419;243.64;121.0
2020-02-08 13:33:43;2.45263;0.054711;90.7251;26.938;220.62;120.337
2020-02-08 13:33:44;2.52017;0.054711;90.6549;26.9302;247.897;121.337
2020-02-08 13:33:45;2.77465;0.054711;90.7865;26.9392;232.29;120.337
2020-02-08 13:33:46;1.18893;0.054711;90.8713;26.9416;208.189;120.664
2020-02-08 13:33:47;2.9757;0.054711;90.6648;26.9357;224.7;121.0
2020-02-08 13:33:48;2.83633;0.054711;90.6467;26.9462;232.544;120.337
2020-02-08 13:33:49;2.83105;0.054711;90.7317;26.9382;213.536;121.331
2020-02-08 13:33:51;2.83374;0.054711;90.535;26.9426;230.883;121.337
2020-02-08 13:33:52;1.62647;0.054711;90.4192;26.9307;206.534;121.0
2020-02-08 13:33:53;2.68805;0.382638;90.7752;26.9322;237.494;121.664
2020-02-08 13:33:54;1.88575;0.382638;90.6629;26.9322;228.521;121.337
2020-02-08 13:33:55;2.73347;0.054711;91.0272;26.9443;234.087;121.0
2020-02-08 13:33:56;2.67449;0.054711;91.2636;26.9317;230.773;121.0
2020-02-08 13:33:57;2.77285;0.382638;90.5111;26.935;236.458;122.331
2020-02-08 13:33:58;2.47028;0.054711;91.0708;26.9453;240.164;121.677
2020-02-08 13:33:59;2.62643;0.054711;90.9589;26.9387;229.204;121.664
2020-02-08 13:34:00;2.75302;-0.273216;91.0808;26.9327;228.894;120.677
2020-02-08 13:34:01;2.59704;0.054711;91.2047;26.9483;211.482;120.664
2020-02-08 13:34:03;2.66102;-0.273216;90.7393;26.9441;229.059;121.664
2020-02-08 13:34:04;2.74603;-0.273216;90.8297;26.9441;221.02;120.677
2020-02-08 13:34:05;2.58532;-0.273216;91.1285;26.9447;232.872;120.664
2020-02-08 13:34:06;2.74018;-0.273216;90.5435;26.9422;226.103;121.664
2020-02-08 13:34:07;2.65584;0.054711;91.2073;26.9477;232.042;121.337
2020-02-08 13:34:08;1.14694;-0.273216;91.0811;26.9452;204.283;121.665
2020-02-08 13:34:09;2.58492;0.382638;90.9841;26.9458;234.379;121.337
2020-02-08 13:34:10;2.73339;0.054711;91.1814;26.9519;227.395;121.665
2020-02-08 13:34:11;2.76712;0.054711;90.8703;26.9579;230.532;122.665
2020-02-08 13:34:12;0.986383;0.054711;91.3138;26.9579;203.097;121.676
2020-02-08 13:34:13;2.5956;0.054711;91.2562;26.945;228.207;121.665
2020-02-08 13:34:14;2.41079;0.054711;91.1014;26.9416;223.12;120.676
2020-02-08 13:34:15;2.64452;0.054711;90.9895;26.9473;205.02;121.331
2020-02-08 13:34:16;2.78516;0.054711;91.0227;26.9467;231.178;121.337
2020-02-08 13:34:17;2.66061;0.382638;90.9675;26.948;226.601;121.0
2020-02-08 13:34:18;2.18032;-0.273216;91.1696;26.9492;228.238;121.665
2020-02-08 13:34:19;2.54384;0.710565;91.2072;26.9511;251.746;121.337
2020-02-08 13:34:20;2.47483;0.054711;91.0281;26.949;250.279;121.0
2020-02-08 13:34:22;2.2957;0.054711;90.9595;26.949;243.802;121.665
2020-02-08 13:34:23;2.09584;-0.273216;91.0278;26.9557;230.04;121.337
2020-02-08 13:34:24;1.22368;0.382638;91.1831;26.9609;213.853;121.665
2020-02-08 13:34:25;1.35354;0.382638;91.1032;26.9527;204.108;121.337
2020-02-08 13:34:26;2.63029;0.054711;91.1648;26.961;242.402;121.0
2020-02-08 13:34:27;2.66061;0.382638;90.9478;26.9566;228.258;122.331
2020-02-08 13:34:28;2.70275;0.054711;91.1971;26.9597;230.711;121.337
2020-02-08 13:34:29;1.86374;0.054711;91.2905;26.9574;229.903;121.0
2020-02-08 13:34:30;2.54958;0.054711;91.1255;26.9518;229.005;121.0
2020-02-08 13:34:31;2.68935;0.054711;91.2422;26.9518;228.894;121.0
2020-02-08 13:34:32;1.92331;0.054711;91.2579;26.9551;233.56;121.665
2020-02-08 13:34:33;1.83949;0.054711;91.1212;26.9617;205.303;121.337
2020-02-08 13:34:34;3.10917;0.054711;91.0987;26.963;251.949;121.665
2020-02-08 13:34:35;1.93394;0.054711;91.2415;26.9681;202.633;121.337
2020-02-08 13:34:36;2.64445;-0.273216;91.5047;26.9584;229.006;121.0
2020-02-08 13:34:37;2.53943;0.054711;91.2801;26.9717;240.476;121.665
2020-02-08 13:34:38;2.91235;0.054711;91.2416;26.9549;236.019;122.0
2020-02-08 13:34:39;2.80549;0.054711;91.1034;26.9549;225.387;122.0
2020-02-08 13:34:40;2.6262;0.054711;91.41;26.9577;238.35;121.337
2020-02-08 13:34:42;2.16377;-0.273216;91.3624;26.962;228.554;121.665
2020-02-08 13:34:43;2.23419;0.710565;91.3748;26.9616;227.654;121.337
2020-02-08 13:34:44;2.57599;-0.273216;91.3638;26.9633;234.055;121.665
2020-02-08 13:34:45;2.6566;-0.273216;91.3615;26.9671;235.416;122.337
2020-02-08 13:34:46;2.21937;0.382638;91.1764;26.9606;228.192;121.337
2020-02-08 13:34:47;1.77899;0.382638;91.4331;26.968;215.601;121.665
2020-02-08 13:34:48;2.70353;0.382638;91.1876;26.968;251.143;121.337
2020-02-08 13:34:49;2.50437;0.054711;91.1846;26.9776;219.712;121.0
2020-02-08 13:34:50;2.65524;0.382638;91.3298;26.9694;231.596;121.0
2020-02-08 13:34:51;2.73227;0.382638;91.0574;26.9661;247.118;121.0
2020-02-08 13:34:52;2.45355;0.382638;91.063;26.9724;229.94;121.665
2020-02-08 13:34:53;2.49332;0.054711;91.3639;26.9672;228.564;122.0
2020-02-08 13:34:54;2.63814;0.054711;90.5807;26.9696;225.49;121.337
2020-02-08 13:34:55;2.32989;0.054711;91.3617;26.9758;229.084;120.337
2020-02-08 13:34:56;2.42559;0.054711;90.7587;26.9682;224.226;122.0
2020-02-08 13:34:58;1.32336;0.054711;90.649;26.9702;205.463;121.676
2020-02-08 13:34:59;2.65718;0.054711;91.3754;26.9811;236.178;121.665
2020-02-08 13:35:00;2.6073;0.382638;90.708;26.9721;234.486;121.337
2020-02-08 13:35:01;3.05365;0.382638;90.7064;26.9721;239.665;121.665
2020-02-08 13:35:02;2.73203;0.054711;90.7726;26.977;207.67;121.665
2020-02-08 13:35:03;2.43754;0.382638;90.7151;26.9708;218.596;122.0
2020-02-08 13:35:04;1.77087;0.054711;90.6573;26.9784;222.154;122.0
2020-02-08 13:35:05;2.29745;0.382638;91.021;26.9784;215.971;122.0
2020-02-08 13:35:06;1.83187;0.054711;90.9134;26.9744;228.932;121.337
2020-02-08 13:35:07;1.71051;0.382638;90.6323;26.9752;224.562;121.0
2020-02-08 13:35:08;1.88618;0.054711;90.5895;26.9749;221.889;121.665
2020-02-08 13:35:09;1.91152;0.054711;90.7203;26.9749;235.03;122.0
2020-02-08 13:35:10;2.76704;0.054711;90.6171;26.9862;229.357;121.337
2020-02-08 13:35:11;1.49746;0.054711;90.7404;26.9691;216.002;121.665
2020-02-08 13:35:13;1.86932;0.382638;90.7012;26.9736;230.791;122.0
2020-02-08 13:35:14;2.16649;0.382638;90.6739;26.979;250.729;122.0
2020-02-08 13:35:15;2.57836;0.710565;90.6128;26.9776;238.972;122.0
2020-02-08 13:35:16;1.21926;0.054711;90.7417;26.9828;206.662;122.665
2020-02-08 13:35:17;2.06152;0.382638;90.7064;26.9809;229.5;121.665
2020-02-08 13:35:18;2.10074;0.054711;90.773;26.9896;226.687;122.0
2020-02-08 13:35:19;3.13967;0.054711;90.6133;26.9896;248.143;122.665
2020-02-08 13:35:20;3.07187;0.382638;90.7584;26.9842;231.703;122.337
2020-02-08 13:35:21;1.04568;0.054711;90.664;26.983;205.276;122.0
2020-02-08 13:35:22;2.36753;-0.273216;90.6281;26.9841;214.759;122.0
2020-02-08 13:35:23;0.961102;0.382638;90.6148;26.985;224.861;122.665
2020-02-08 13:35:24;2.60708;0.054711;90.6961;26.9913;230.961;121.676
2020-02-08 13:35:25;2.7544;0.382638;90.4965;26.9909;243.478;121.665
2020-02-08 13:35:26;2.92836;0.382638;90.5724;26.9909;236.708;122.665
2020-02-08 13:35:27;0.967872;0.054711;90.758;26.9798;203.527;122.337
2020-02-08 13:35:29;3.22884;-0.273216;90.7601;26.989;239.181;122.0
2020-02-08 13:35:30;2.64773;0.054711;90.654;26.9901;224.495;123.331
2020-02-08 13:35:31;2.76408;0.382638;90.6438;27.0028;249.05;122.676
2020-02-08 13:35:32;2.70976;0.382638;90.7184;26.9982;223.515;122.0
2020-02-08 13:35:33;2.72531;-0.273216;90.6659;26.9987;247.08;122.0
2020-02-08 13:35:34;2.5832;0.054711;90.6485;26.9951;249.549;122.665
2020-02-08 13:35:35;2.79508;0.054711;90.4651;26.9939;226.139;121.676
2020-02-08 13:35:36;2.25365;-0.273216;90.4851;27.0076;226.644;121.665
2020-02-08 13:35:37;2.71956;-0.273216;90.6855;27.0076;226.088;122.0
2020-02-08 13:35:38;2.17699;0.382638;90.7029;27.0017;204.784;122.0
2020-02-08 13:35:39;2.06648;0.382638;90.5653;27.0006;220.686;122.0
2020-02-08 13:35:40;2.09151;0.054711;90.9364;26.9994;232.291;122.0
2020-02-08 13:35:41;2.10007;-0.273216;91.0127;27.0046;222.302;122.0
2020-02-08 13:35:42;2.48836;0.382638;90.5537;26.9971;227.197;122.665
2020-02-08 13:35:43;1.91287;-0.273216;90.995;27.0042;237.478;122.337
2020-02-08 13:35:44;2.59904;0.382638;90.6534;27.0046;229.389;122.0
2020-02-08 13:35:46;2.46085;0.382638;90.4671;27.0046;224.921;122.0
2020-02-08 13:35:47;2.68806;0.054711;90.4694;27.0053;228.692;122.0
2020-02-08 13:35:48;2.90579;0.054711;90.5033;27.0017;232.123;122.331
2020-02-08 13:35:49;2.41349;0.382638;91.0629;27.0095;224.488;121.676
2020-02-08 13:35:50;2.51612;0.054711;90.9831;27.0104;231.068;121.665
2020-02-08 13:35:51;2.72207;0.054711;90.8585;27.0011;228.27;122.0
2020-02-08 13:35:52;2.72891;-0.273216;91.0215;27.0147;239.606;122.0
2020-02-08 13:35:53;2.78519;0.054711;90.9836;27.0036;224.644;122.665
2020-02-08 13:35:54;0.905453;0.054711;91.0322;27.0036;215.423;122.337
2020-02-08 13:35:55;2.55378;-0.273216;91.1285;27.0016;237.227;121.337
2020-02-08 13:35:56;2.81828;0.054711;90.8445;27.0055;234.256;122.331
2020-02-08 13:35:57;2.59655;0.054711;91.1065;27.0117;226.844;122.337
2020-02-08 13:35:59;2.59967;0.054711;91.1652;26.997;224.255;122.0
2020-02-08 13:36:00;2.61961;0.054711;91.0475;27.0173;229.078;122.665
2020-02-08 13:36:01;2.54495;-0.273216;91.1989;27.0073;226.609;122.337
2020-02-08 13:36:02;2.38806;0.054711;91.063;27.0114;222.114;122.665
2020-02-08 13:36:03;2.07171;0.054711;91.0265;26.9962;228.834;122.665
2020-02-08 13:36:04;2.66108;0.710565;91.1159;27.0174;230.106;123.0
2020-02-08 13:36:05;1.52559;0.710565;91.0444;27.0174;215.475;122.337
2020-02-08 13:36:06;3.07246;0.054711;91.1152;27.0037;247.068;121.337
2020-02-08 13:36:07;2.55793;-0.273216;91.0908;26.9953;226.744;121.665
2020-02-08 13:36:08;1.78852;0.054711;91.1711;27.0059;224.898;122.0
2020-02-08 13:36:09;3.05621;0.054711;91.2224;27.0087;251.572;122.0
2020-02-08 13:36:10;2.69664;0.710565;91.4404;27.005;229.07;122.0
2020-02-08 13:36:11;1.97383;0.054711;91.2978;27.0182;223.457;122.0
2020-02-08 13:36:12;2.55521;0.054711;91.1457;27.0052;233.284;122.665
2020-02-08 13:36:14;2.01735;0.382638;91.1379;26.9946;237.522;122.337
2020-02-08 13:36:15;1.96607;0.382638;90.9653;27.0123;232.464;122.665
2020-02-08 13:36:16;2.59886;0.382638;91.2397;27.0081;224.707;122.337
2020-02-08 13:36:17;2.05334;0.382638;91.1769;27.0081;229.776;122.0
2020-02-08 13:36:18;1.84556;-0.273216;91.4262;27.0036;214.006;121.676
2020-02-08 13:36:19;2.68911;0.054711;91.1557;27.0115;230.265;121.665
2020-02-08 13:36:20;2.62515;0.054711;90.929;27.0139;228.002;122.0
2020-02-08 13:36:21;1.77811;0.054711;90.7004;27.0059;202.118;122.665
2020-02-08 13:36:22;2.7065;0.054711;91.1296;27.0155;235.019;122.337
2020-02-08 13:36:23;2.47457;0.382638;91.2627;27.0111;209.127;122.0
2020-02-08 13:36:24;1.77588;-0.273216;90.7155;27.013;227.581;122.0
2020-02-08 13:36:25;2.38448;0.054711;90.7029;27.0074;225.496;122.0
2020-02-08 13:36:26;2.64027;0.054711;91.2834;27.0074;230.18;122.0
2020-02-08 13:36:27;2.39064;0.054711;90.9706;27.0071;230.636;122.0
2020-02-08 13:36:28;2.40691;0.054711;91.1958;27.0071;215.055;122.0
2020-02-08 13:36:29;1.77154;0.054711;91.0656;27.01;225.399;122.0
2020-02-08 13:36:30;2.45519;0.054711;90.5721;27.0252;240.136;121.337
2020-02-08 13:36:31;2.65916;0.382638;90.7406;27.0149;230.565;121.665
2020-02-08 13:36:33;2.68071;0.054711;90.6688;27.0182;226.793;122.665
2020-02-08 13:36:34;2.5323;0.054711;90.7465;27.0182;218.69;122.337
2020-02-08 13:36:35;2.58565;0.382638;90.6057;27.0104;227.845;122.0
2020-02-08 13:36:36;2.60169;-0.273216;90.3984;27.0087;226.676;122.0
2020-02-08 13:36:37;2.81803;-0.273216;90.8233;27.0185;242.936;122.0
2020-02-08 13:36:38;3.06207;0.054711;90.8698;27.0224;247.361;121.665
2020-02-08 13:36:39;2.69702;0.054711;90.4905;27.0201;227.91;122.0
2020-02-08 13:36:40;2.89443;0.054711;90.6794;27.0136;210.028;122.0
2020-02-08 13:36:41;2.03975;-0.273216;90.6057;27.0254;226.115;122.0
2020-02-08 13:36:42;0.993349;-0.273216;90.497;27.0254;207.925;122.0
2020-02-08 13:36:43;2.67897;0.054711;90.5473;27.0128;220.781;122.0
2020-02-08 13:36:44;1.89993;-0.273216;90.5241;27.0241;218.411;122.0
2020-02-08 13:36:45;2.25605;0.382638;90.5705;27.0231;250.183;122.0
2020-02-08 13:36:46;1.87427;0.382638;90.5771;27.0207;224.41;122.0
2020-02-08 13:36:47;2.1382;-0.273216;90.6003;27.0098;221.982;122.0
